time,run_id,gps_latitude,gps_longitude,gps_speed,t,theta,omega,v,simulation_running
2026-09-09 13:22:12.25+00:00,0,47.05126230,8.31294654,18.000,12.250,-0.449,0.192,5.000,True
2026-09-09 13:22:12.30+00:00,0,47.05126132,8.31294952,18.000,12.300,-0.440,0.192,5.000,True
2026-09-09 13:22:12.35+00:00,0,47.05126036,8.31295250,18.000,12.350,-0.430,0.192,5.000,True
2026-09-09 13:22:12.40+00:00,0,47.05125942,8.31295550,18.000,12.400,-0.421,0.192,5.000,True
2026-09-09 13:22:12.45+00:00,0,47.05125851,8.31295851,18.000,12.450,-0.411,0.192,5.000,True
2026-09-09 13:22:12.50+00:00,0,47.05125761,8.31296154,18.000,12.500,-0.401,0.192,5.000,True
2026-09-09 13:22:12.55+00:00,0,47.05125673,8.31296457,18.000,12.550,-0.392,0.192,5.000,True
2026-09-09 13:22:12.60+00:00,0,47.05125587,8.31296762,18.000,12.600,-0.382,0.192,5.000,True
2026-09-09 13:22:12.65+00:00,0,47.05125503,8.31297069,18.000,12.650,-0.373,0.192,5.000,True
2026-09-09 13:22:12.70+00:00,0,47.05125421,8.31297376,18.000,12.700,-0.363,0.192,5.000,True
2026-09-09 13:22:12.75+00:00,0,47.05125341,8.31297684,18.000,12.750,-0.353,0.192,5.000,True
2026-09-09 13:22:12.80+00:00,0,47.05125264,8.31297994,18.000,12.800,-0.344,0.192,5.000,True
2026-09-09 13:22:12.85+00:00,0,47.05125188,8.31298305,18.000,12.850,-0.334,0.192,5.000,True
2026-09-09 13:22:12.90+00:00,0,47.05125114,8.31298616,18.000,12.900,-0.325,0.192,5.000,True
2026-09-09 13:22:12.95+00:00,0,47.05125042,8.31298929,18.000,12.950,-0.315,0.192,5.000,True
2026-09-09 13:22:13.00+00:00,0,47.05124973,8.31299243,18.000,13.000,-0.305,0.192,5.000,True
2026-09-09 13:22:13.05+00:00,0,47.05124905,8.31299558,18.000,13.050,-0.296,0.192,5.000,True
2026-09-09 13:22:13.10+00:00,0,47.05124840,8.31299873,18.000,13.100,-0.286,0.192,5.000,True
2026-09-09 13:22:13.15+00:00,0,47.05124776,8.31300190,18.000,13.150,-0.277,0.192,5.000,True
2026-09-09 13:22:13.20+00:00,0,47.05124715,8.31300507,18.000,13.200,-0.267,0.192,5.000,True
2026-09-09 13:22:13.25+00:00,0,47.05124655,8.31300826,18.000,13.250,-0.257,0.192,5.000,True
2026-09-09 13:22:13.30+00:00,0,47.05124598,8.31301145,18.000,13.300,-0.248,0.192,5.000,True
2026-09-09 13:22:13.35+00:00,0,47.05124543,8.31301465,18.000,13.350,-0.238,0.192,5.000,True
2026-09-09 13:22:13.40+00:00,0,47.05124490,8.31301785,18.000,13.400,-0.229,0.192,5.000,True
2026-09-09 13:22:13.45+00:00,0,47.05124439,8.31302107,18.000,13.450,-0.219,0.192,5.000,True
2026-09-09 13:22:13.50+00:00,0,47.05124390,8.31302429,18.000,13.500,-0.209,0.192,5.000,True
2026-09-09 13:22:13.55+00:00,0,47.05124343,8.31302751,18.000,13.550,-0.200,0.192,5.000,True
2026-09-09 13:22:13.60+00:00,0,47.05124299,8.31303075,18.000,13.600,-0.190,0.192,5.000,True
2026-09-09 13:22:13.65+00:00,0,47.05124256,8.31303399,18.000,13.650,-0.181,0.192,5.000,True
2026-09-09 13:22:13.70+00:00,0,47.05124216,8.31303724,18.000,13.700,-0.171,0.192,5.000,True
2026-09-09 13:22:13.75+00:00,0,47.05124178,8.31304049,18.000,13.750,-0.161,0.192,5.000,True
2026-09-09 13:22:13.80+00:00,0,47.05124141,8.31304374,18.000,13.800,-0.152,0.192,5.000,True
2026-09-09 13:22:13.85+00:00,0,47.05124107,8.31304701,18.000,13.850,-0.142,0.192,5.000,True
2026-09-09 13:22:13.90+00:00,0,47.05124076,8.31305027,18.000,13.900,-0.133,0.192,5.000,True
2026-09-09 13:22:13.95+00:00,0,47.05124046,8.31305354,18.000,13.950,-0.123,0.192,5.000,True
2026-09-09 13:22:14.00+00:00,0,47.05124018,8.31305682,18.000,14.000,-0.113,0.192,5.000,True
2026-09-09 13:22:14.05+00:00,0,47.05123993,8.31306010,18.000,14.050,-0.104,0.192,5.000,True
2026-09-09 13:22:14.10+00:00,0,47.05123969,8.31306338,18.000,14.100,-0.094,0.192,5.000,True
2026-09-09 13:22:14.15+00:00,0,47.05123948,8.31306666,18.000,14.150,-0.085,0.192,5.000,True
2026-09-09 13:22:14.20+00:00,0,47.05123929,8.31306995,18.000,14.200,-0.075,0.192,5.000,True
2026-09-09 13:22:14.25+00:00,0,47.05123912,8.31307324,18.000,14.250,-0.065,0.192,5.000,True
2026-09-09 13:22:14.30+00:00,0,47.05123898,8.31307653,18.000,14.300,-0.056,0.192,5.000,True
2026-09-09 13:22:14.35+00:00,0,47.05123885,8.31307983,18.000,14.350,-0.046,0.192,5.000,True
2026-09-09 13:22:14.40+00:00,0,47.05123875,8.31308313,18.000,14.400,-0.037,0.192,5.000,True
2026-09-09 13:22:14.45+00:00,0,47.05123867,8.31308642,18.000,14.450,-0.027,0.192,5.000,True
2026-09-09 13:22:14.50+00:00,0,47.05123860,8.31308972,18.000,14.500,-0.017,0.192,5.000,True
2026-09-09 13:22:14.55+00:00,0,47.05123857,8.31309302,18.000,14.550,-0.008,0.192,5.000,True
2026-09-09 13:22:14.60+00:00,0,47.05123855,8.31309632,18.000,14.600,0.002,0.192,5.000,True
2026-09-09 13:22:14.65+00:00,0,47.05123855,8.31309962,18.000,14.650,0.011,0.192,5.000,True
2026-09-09 13:22:14.70+00:00,0,47.05123858,8.31310292,18.000,14.700,0.021,0.192,5.000,True
2026-09-09 13:22:14.75+00:00,0,47.05123862,8.31310622,18.000,14.750,0.031,0.192,5.000,True
2026-09-09 13:22:14.80+00:00,0,47.05123869,8.31310952,18.000,14.800,0.040,0.192,5.000,True
2026-09-09 13:22:14.85+00:00,0,47.05123878,8.31311281,18.000,14.850,0.050,0.192,5.000,True
2026-09-09 13:22:14.90+00:00,0,47.05123889,8.31311611,18.000,14.900,0.059,0.175,5.000,True
2026-09-09 13:22:14.95+00:00,0,47.05123903,8.31311940,18.000,14.950,0.068,0.175,5.000,True
2026-09-09 13:22:15.00+00:00,0,47.05123918,8.31312270,18.000,15.000,0.077,0.175,5.000,True
2026-09-09 13:22:15.05+00:00,0,47.05123935,8.31312599,18.000,15.050,0.086,0.175,5.000,True
2026-09-09 13:22:15.10+00:00,0,47.05123955,8.31312927,18.000,15.100,0.094,0.140,5.000,True
2026-09-09 13:22:15.15+00:00,0,47.05123976,8.31313256,18.000,15.150,0.101,0.105,5.000,True
2026-09-09 13:22:15.20+00:00,0,47.05123998,8.31313584,18.000,15.200,0.106,0.070,5.000,True
2026-09-09 13:22:15.25+00:00,0,47.05124022,8.31313912,18.000,15.250,0.110,0.052,5.000,True
2026-09-09 13:22:15.30+00:00,0,47.05124047,8.31314240,18.000,15.300,0.113,0.035,5.000,True
2026-09-09 13:22:15.35+00:00,0,47.05124072,8.31314568,18.000,15.350,0.114,0.000,5.000,True
2026-09-09 13:22:15.40+00:00,0,47.05124098,8.31314896,18.000,15.400,0.114,-0.035,5.000,True
2026-09-09 13:22:15.45+00:00,0,47.05124124,8.31315224,18.000,15.450,0.113,-0.070,5.000,True
2026-09-09 13:22:15.50+00:00,0,47.05124149,8.31315552,18.000,15.500,0.109,-0.070,5.000,True
2026-09-09 13:22:15.55+00:00,0,47.05124173,8.31315880,18.000,15.550,0.106,-0.070,5.000,True
2026-09-09 13:22:15.60+00:00,0,47.05124197,8.31316208,18.000,15.600,0.102,-0.070,5.000,True
2026-09-09 13:22:15.65+00:00,0,47.05124220,8.31316536,18.000,15.650,0.099,-0.070,5.000,True
2026-09-09 13:22:15.70+00:00,0,47.05124242,8.31316865,18.000,15.700,0.095,-0.070,5.000,True
2026-09-09 13:22:15.75+00:00,0,47.05124263,8.31317193,18.000,15.750,0.092,-0.070,5.000,True
2026-09-09 13:22:15.80+00:00,0,47.05124284,8.31317522,18.000,15.800,0.088,-0.070,5.000,True
2026-09-09 13:22:15.85+00:00,0,47.05124304,8.31317850,18.000,15.850,0.085,-0.070,5.000,True
2026-09-09 13:22:15.90+00:00,0,47.05124323,8.31318179,18.000,15.900,0.081,-0.070,5.000,True
2026-09-09 13:22:15.95+00:00,0,47.05124341,8.31318508,18.000,15.950,0.078,-0.070,5.000,True
2026-09-09 13:22:16.00+00:00,0,47.05124358,8.31318837,18.000,16.000,0.074,-0.070,5.000,True
2026-09-09 13:22:16.05+00:00,0,47.05124375,8.31319166,18.000,16.050,0.071,-0.070,5.000,True
2026-09-09 13:22:16.10+00:00,0,47.05124391,8.31319495,18.000,16.100,0.067,-0.070,5.000,True
2026-09-09 13:22:16.15+00:00,0,47.05124406,8.31319825,18.000,16.150,0.064,-0.070,5.000,True
2026-09-09 13:22:16.20+00:00,0,47.05124420,8.31320154,18.000,16.200,0.060,-0.070,5.000,True
2026-09-09 13:22:16.25+00:00,0,47.05124434,8.31320483,18.000,16.250,0.057,-0.070,5.000,True
2026-09-09 13:22:16.30+00:00,0,47.05124447,8.31320813,18.000,16.300,0.053,-0.070,5.000,True
2026-09-09 13:22:16.35+00:00,0,47.05124459,8.31321142,18.000,16.350,0.050,-0.070,5.000,True
2026-09-09 13:22:16.40+00:00,0,47.05124470,8.31321472,18.000,16.400,0.046,-0.070,5.000,True
2026-09-09 13:22:16.45+00:00,0,47.05124480,8.31321801,18.000,16.450,0.043,-0.070,5.000,True
2026-09-09 13:22:16.50+00:00,0,47.05124490,8.31322131,18.000,16.500,0.039,-0.070,5.000,True
2026-09-09 13:22:16.55+00:00,0,47.05124499,8.31322461,18.000,16.550,0.036,-0.070,5.000,True
2026-09-09 13:22:16.60+00:00,0,47.05124507,8.31322791,18.000,16.600,0.032,-0.070,5.000,True
2026-09-09 13:22:16.65+00:00,0,47.05124514,8.31323120,18.000,16.650,0.029,-0.070,5.000,True
2026-09-09 13:22:16.70+00:00,0,47.05124520,8.31323450,18.000,16.700,0.025,-0.070,5.000,True
2026-09-09 13:22:16.75+00:00,0,47.05124526,8.31323780,18.000,16.750,0.022,-0.070,5.000,True
2026-09-09 13:22:16.80+00:00,0,47.05124531,8.31324110,18.000,16.800,0.018,-0.070,5.000,True
2026-09-09 13:22:16.85+00:00,0,47.05124535,8.31324440,18.000,16.850,0.015,-0.070,5.000,True
2026-09-09 13:22:16.90+00:00,0,47.05124538,8.31324770,18.000,16.900,0.011,-0.070,5.000,True
2026-09-09 13:22:16.95+00:00,0,47.05124541,8.31325100,18.000,16.950,0.008,-0.070,5.000,True
2026-09-09 13:22:17.00+00:00,0,47.05124543,8.31325430,18.000,17.000,0.004,-0.070,5.000,True
2026-09-09 13:22:17.05+00:00,0,47.05124544,8.31325760,18.000,17.050,0.001,-0.070,5.000,True
2026-09-09 13:22:17.10+00:00,0,47.05124544,8.31326090,18.000,17.100,-0.003,-0.070,5.000,True
2026-09-09 13:22:17.15+00:00,0,47.05124543,8.31326420,18.000,17.150,-0.006,-0.070,5.000,True
2026-09-09 13:22:17.20+00:00,0,47.05124542,8.31326750,18.000,17.200,-0.010,-0.070,5.000,True
2026-09-09 13:22:17.25+00:00,0,47.05124540,8.31327080,18.000,17.250,-0.013,-0.070,5.000,True
2026-09-09 13:22:17.30+00:00,0,47.05124537,8.31327410,18.000,17.300,-0.017,-0.070,5.000,True
2026-09-09 13:22:17.35+00:00,0,47.05124533,8.31327740,18.000,17.350,-0.020,-0.070,5.000,True
2026-09-09 13:22:17.40+00:00,0,47.05124529,8.31328069,18.000,17.400,-0.024,-0.070,5.000,True
2026-09-09 13:22:17.45+00:00,0,47.05124523,8.31328399,18.000,17.450,-0.027,-0.087,5.000,True
2026-09-09 13:22:17.50+00:00,0,47.05124517,8.31328729,18.000,17.500,-0.031,-0.087,5.000,True
2026-09-09 13:22:17.55+00:00,0,47.05124510,8.31329059,18.000,17.550,-0.036,-0.087,5.000,True
2026-09-09 13:22:17.60+00:00,0,47.05124502,8.31329389,18.000,17.600,-0.040,-0.087,5.000,True
2026-09-09 13:22:17.65+00:00,0,47.05124493,8.31329719,18.000,17.650,-0.045,-0.122,5.000,True
2026-09-09 13:22:17.70+00:00,0,47.05124483,8.31330048,18.000,17.700,-0.051,-0.157,5.000,True
2026-09-09 13:22:17.75+00:00,0,47.05124472,8.31330378,18.000,17.750,-0.058,-0.192,5.000,True
2026-09-09 13:22:17.80+00:00,0,47.05124459,8.31330707,18.000,17.800,-0.068,-0.227,5.000,True
2026-09-09 13:22:17.85+00:00,0,47.05124443,8.31331036,18.000,17.850,-0.079,-0.227,5.000,True
2026-09-09 13:22:17.90+00:00,0,47.05124425,8.31331365,18.000,17.900,-0.091,-0.227,5.000,True
2026-09-09 13:22:17.95+00:00,0,47.05124405,8.31331694,18.000,17.950,-0.102,-0.227,5.000,True
2026-09-09 13:22:18.00+00:00,0,47.05124382,8.31332022,18.000,18.000,-0.113,-0.227,5.000,True
2026-09-09 13:22:18.05+00:00,0,47.05124357,8.31332350,18.000,18.050,-0.125,-0.227,5.000,True
2026-09-09 13:22:18.10+00:00,0,47.05124329,8.31332677,18.000,18.100,-0.136,-0.227,5.000,True
2026-09-09 13:22:18.15+00:00,0,47.05124298,8.31333004,18.000,18.150,-0.147,-0.227,5.000,True
2026-09-09 13:22:18.20+00:00,0,47.05124265,8.31333331,18.000,18.200,-0.159,-0.227,5.000,True
2026-09-09 13:22:18.25+00:00,0,47.05124230,8.31333657,18.000,18.250,-0.170,-0.227,5.000,True
2026-09-09 13:22:18.30+00:00,0,47.05124192,8.31333982,18.000,18.300,-0.182,-0.227,5.000,True
2026-09-09 13:22:18.35+00:00,0,47.05124151,8.31334306,18.000,18.350,-0.193,-0.227,5.000,True
2026-09-09 13:22:18.40+00:00,0,47.05124108,8.31334630,18.000,18.400,-0.204,-0.227,5.000,True
2026-09-09 13:22:18.45+00:00,0,47.05124062,8.31334953,18.000,18.450,-0.216,-0.227,5.000,True
2026-09-09 13:22:18.50+00:00,0,47.05124014,8.31335276,18.000,18.500,-0.227,-0.227,5.000,True
2026-09-09 13:22:18.55+00:00,0,47.05123964,8.31335597,18.000,18.550,-0.238,-0.227,5.000,True
2026-09-09 13:22:18.60+00:00,0,47.05123911,8.31335918,18.000,18.600,-0.250,-0.227,5.000,True
2026-09-09 13:22:18.65+00:00,0,47.05123855,8.31336238,18.000,18.650,-0.261,-0.227,5.000,True
2026-09-09 13:22:18.70+00:00,0,47.05123797,8.31336557,18.000,18.700,-0.272,-0.227,5.000,True
2026-09-09 13:22:18.75+00:00,0,47.05123737,8.31336874,18.000,18.750,-0.284,-0.227,5.000,True
2026-09-09 13:22:18.80+00:00,0,47.05123674,8.31337191,18.000,18.800,-0.295,-0.227,5.000,True
2026-09-09 13:22:18.85+00:00,0,47.05123608,8.31337507,18.000,18.850,-0.306,-0.227,5.000,True
2026-09-09 13:22:18.90+00:00,0,47.05123541,8.31337821,18.000,18.900,-0.318,-0.227,5.000,True
2026-09-09 13:22:18.95+00:00,0,47.05123470,8.31338135,18.000,18.950,-0.329,-0.227,5.000,True
2026-09-09 13:22:19.00+00:00,0,47.05123398,8.31338447,18.000,19.000,-0.340,-0.227,5.000,True
2026-09-09 13:22:19.05+00:00,0,47.05123323,8.31338758,18.000,19.050,-0.352,-0.227,5.000,True
2026-09-09 13:22:19.10+00:00,0,47.05123245,8.31339068,18.000,19.100,-0.363,-0.227,5.000,True
2026-09-09 13:22:19.15+00:00,0,47.05123165,8.31339377,18.000,19.150,-0.374,-0.227,5.000,True
2026-09-09 13:22:19.20+00:00,0,47.05123083,8.31339684,18.000,19.200,-0.386,-0.227,5.000,True
2026-09-09 13:22:19.25+00:00,0,47.05122999,8.31339989,18.000,19.250,-0.397,-0.227,5.000,True
2026-09-09 13:22:19.30+00:00,0,47.05122912,8.31340294,18.000,19.300,-0.408,-0.227,5.000,True
2026-09-09 13:22:19.35+00:00,0,47.05122822,8.31340597,18.000,19.350,-0.420,-0.227,5.000,True
2026-09-09 13:22:19.40+00:00,0,47.05122731,8.31340898,18.000,19.400,-0.431,-0.227,5.000,True
2026-09-09 13:22:19.45+00:00,0,47.05122637,8.31341198,18.000,19.450,-0.442,-0.227,5.000,True
2026-09-09 13:22:19.50+00:00,0,47.05122540,8.31341496,18.000,19.500,-0.454,-0.227,5.000,True
2026-09-09 13:22:19.55+00:00,0,47.05122442,8.31341792,18.000,19.550,-0.465,-0.227,5.000,True
2026-09-09 13:22:19.60+00:00,0,47.05122341,8.31342087,18.000,19.600,-0.476,-0.227,5.000,True
2026-09-09 13:22:19.65+00:00,0,47.05122238,8.31342381,18.000,19.650,-0.488,-0.227,5.000,True
2026-09-09 13:22:19.70+00:00,0,47.05122133,8.31342672,18.000,19.700,-0.499,-0.227,5.000,True
2026-09-09 13:22:19.75+00:00,0,47.05122025,8.31342962,18.000,19.750,-0.511,-0.227,5.000,True
2026-09-09 13:22:19.80+00:00,0,47.05121915,8.31343250,18.000,19.800,-0.522,-0.227,5.000,True
2026-09-09 13:22:19.85+00:00,0,47.05121803,8.31343536,18.000,19.850,-0.533,-0.227,5.000,True
2026-09-09 13:22:19.90+00:00,0,47.05121689,8.31343820,18.000,19.900,-0.545,-0.227,5.000,True
2026-09-09 13:22:19.95+00:00,0,47.05121572,8.31344102,18.000,19.950,-0.556,-0.227,5.000,True
2026-09-09 13:22:20.00+00:00,0,47.05121454,8.31344383,18.000,20.000,-0.567,-0.227,5.000,True
2026-09-09 13:22:20.05+00:00,0,47.05121333,8.31344661,18.000,20.050,-0.579,-0.227,5.000,True
2026-09-09 13:22:20.10+00:00,0,47.05121210,8.31344937,18.000,20.100,-0.590,-0.227,5.000,True
2026-09-09 13:22:20.15+00:00,0,47.05121085,8.31345211,18.000,20.150,-0.601,-0.227,5.000,True
2026-09-09 13:22:20.20+00:00,0,47.05120958,8.31345483,18.000,20.200,-0.613,-0.227,5.000,True
2026-09-09 13:22:20.25+00:00,0,47.05120828,8.31345753,18.000,20.250,-0.624,-0.227,5.000,True
2026-09-09 13:22:20.30+00:00,0,47.05120697,8.31346021,18.000,20.300,-0.635,-0.227,5.000,True
2026-09-09 13:22:20.35+00:00,0,47.05120564,8.31346287,18.000,20.350,-0.647,-0.227,5.000,True
2026-09-09 13:22:20.40+00:00,0,47.05120428,8.31346550,18.000,20.400,-0.658,-0.227,5.000,True
2026-09-09 13:22:20.45+00:00,0,47.05120291,8.31346811,18.000,20.450,-0.669,-0.227,5.000,True
2026-09-09 13:22:20.50+00:00,0,47.05120151,8.31347070,18.000,20.500,-0.681,-0.227,5.000,True
2026-09-09 13:22:20.55+00:00,0,47.05120010,8.31347326,18.000,20.550,-0.692,-0.227,5.000,True
2026-09-09 13:22:20.60+00:00,0,47.05119866,8.31347581,18.000,20.600,-0.703,-0.227,5.000,True
2026-09-09 13:22:20.65+00:00,0,47.05119721,8.31347832,18.000,20.650,-0.715,-0.227,5.000,True
2026-09-09 13:22:20.70+00:00,0,47.05119573,8.31348081,18.000,20.700,-0.726,-0.227,5.000,True
2026-09-09 13:22:20.75+00:00,0,47.05119424,8.31348328,18.000,20.750,-0.737,-0.227,5.000,True
2026-09-09 13:22:20.80+00:00,0,47.05119273,8.31348572,18.000,20.800,-0.749,-0.227,5.000,True
2026-09-09 13:22:20.85+00:00,0,47.05119120,8.31348814,18.000,20.850,-0.760,-0.227,5.000,True
2026-09-09 13:22:20.90+00:00,0,47.05118965,8.31349053,18.000,20.900,-0.771,-0.227,5.000,True
2026-09-09 13:22:20.95+00:00,0,47.05118808,8.31349290,18.000,20.950,-0.783,-0.227,5.000,True
2026-09-09 13:22:21.00+00:00,0,47.05118650,8.31349524,18.000,21.000,-0.794,-0.227,5.000,True
2026-09-09 13:22:21.05+00:00,0,47.05118489,8.31349755,18.000,21.050,-0.805,-0.227,5.000,True
2026-09-09 13:22:21.10+00:00,0,47.05118327,8.31349984,18.000,21.100,-0.817,-0.227,5.000,True
2026-09-09 13:22:21.15+00:00,0,47.05118163,8.31350210,18.000,21.150,-0.828,-0.227,5.000,True
2026-09-09 13:22:21.20+00:00,0,47.05117998,8.31350433,18.000,21.200,-0.840,-0.227,5.000,True
2026-09-09 13:22:21.25+00:00,0,47.05117830,8.31350653,18.000,21.250,-0.851,-0.227,5.000,True
2026-09-09 13:22:21.30+00:00,0,47.05117661,8.31350871,18.000,21.300,-0.862,-0.227,5.000,True
2026-09-09 13:22:21.35+00:00,0,47.05117491,8.31351085,18.000,21.350,-0.874,-0.227,5.000,True
2026-09-09 13:22:21.40+00:00,0,47.05117318,8.31351297,18.000,21.400,-0.885,-0.227,5.000,True
2026-09-09 13:22:21.45+00:00,0,47.05117144,8.31351506,18.000,21.450,-0.896,-0.227,5.000,True
2026-09-09 13:22:21.50+00:00,0,47.05116969,8.31351712,18.000,21.500,-0.908,-0.227,5.000,True
2026-09-09 13:22:21.55+00:00,0,47.05116791,8.31351916,18.000,21.550,-0.919,-0.227,5.000,True
2026-09-09 13:22:21.60+00:00,0,47.05116613,8.31352116,18.000,21.600,-0.930,-0.227,5.000,True
2026-09-09 13:22:21.65+00:00,0,47.05116432,8.31352313,18.000,21.650,-0.942,-0.227,5.000,True
2026-09-09 13:22:21.70+00:00,0,47.05116251,8.31352507,18.000,21.700,-0.953,-0.227,5.000,True
2026-09-09 13:22:21.75+00:00,0,47.05116067,8.31352698,18.000,21.750,-0.964,-0.227,5.000,True
2026-09-09 13:22:21.80+00:00,0,47.05115883,8.31352886,18.000,21.800,-0.976,-0.227,5.000,True
2026-09-09 13:22:21.85+00:00,0,47.05115697,8.31353071,18.000,21.850,-0.987,-0.227,5.000,True
2026-09-09 13:22:21.90+00:00,0,47.05115509,8.31353253,18.000,21.900,-0.998,-0.227,5.000,True
2026-09-09 13:22:21.95+00:00,0,47.05115320,8.31353432,18.000,21.950,-1.010,-0.227,5.000,True
2026-09-09 13:22:22.00+00:00,0,47.05115130,8.31353608,18.000,22.000,-1.021,-0.227,5.000,True
2026-09-09 13:22:22.05+00:00,0,47.05114938,8.31353780,18.000,22.050,-1.032,-0.227,5.000,True
2026-09-09 13:22:22.10+00:00,0,47.05114745,8.31353949,18.000,22.100,-1.044,-0.227,5.000,True
2026-09-09 13:22:22.15+00:00,0,47.05114551,8.31354115,18.000,22.150,-1.055,-0.227,5.000,True
2026-09-09 13:22:22.20+00:00,0,47.05114355,8.31354278,18.000,22.200,-1.066,-0.209,5.000,True
2026-09-09 13:22:22.25+00:00,0,47.05114158,8.31354437,18.000,22.250,-1.077,-0.209,5.000,True
2026-09-09 13:22:22.30+00:00,0,47.05113960,8.31354594,18.000,22.300,-1.087,-0.209,5.000,True
2026-09-09 13:22:22.35+00:00,0,47.05113761,8.31354747,18.000,22.350,-1.098,-0.209,5.000,True
2026-09-09 13:22:22.40+00:00,0,47.05113561,8.31354898,18.000,22.400,-1.108,-0.175,5.000,True
2026-09-09 13:22:22.45+00:00,0,47.05113360,8.31355045,18.000,22.450,-1.117,-0.157,5.000,True
2026-09-09 13:22:22.50+00:00,0,47.05113158,8.31355189,18.000,22.500,-1.125,-0.122,5.000,True
2026-09-09 13:22:22.55+00:00,0,47.05112955,8.31355332,18.000,22.550,-1.131,-0.105,5.000,True
2026-09-09 13:22:22.60+00:00,0,47.05112751,8.31355472,18.000,22.600,-1.136,-0.105,5.000,True
2026-09-09 13:22:22.65+00:00,0,47.05112547,8.31355611,18.000,22.650,-1.141,-0.105,5.000,True
2026-09-09 13:22:22.70+00:00,0,47.05112343,8.31355749,18.000,22.700,-1.147,-0.105,5.000,True
2026-09-09 13:22:22.75+00:00,0,47.05112138,8.31355884,18.000,22.750,-1.152,-0.105,5.000,True
2026-09-09 13:22:22.80+00:00,0,47.05111933,8.31356019,18.000,22.800,-1.157,-0.105,5.000,True
2026-09-09 13:22:22.85+00:00,0,47.05111727,8.31356151,18.000,22.850,-1.162,-0.105,5.000,True
2026-09-09 13:22:22.90+00:00,0,47.05111521,8.31356282,18.000,22.900,-1.168,-0.105,5.000,True
2026-09-09 13:22:22.95+00:00,0,47.05111314,8.31356412,18.000,22.950,-1.173,-0.105,5.000,True
2026-09-09 13:22:23.00+00:00,0,47.05111106,8.31356540,18.000,23.000,-1.178,-0.105,5.000,True
2026-09-09 13:22:23.05+00:00,0,47.05110899,8.31356666,18.000,23.050,-1.183,-0.105,5.000,True
2026-09-09 13:22:23.10+00:00,0,47.05110691,8.31356790,18.000,23.100,-1.189,-0.087,5.000,True
2026-09-09 13:22:23.15+00:00,0,47.05110482,8.31356914,18.000,23.150,-1.193,-0.087,5.000,True
2026-09-09 13:22:23.20+00:00,0,47.05110273,8.31357035,18.000,23.200,-1.197,-0.087,5.000,True
2026-09-09 13:22:23.25+00:00,0,47.05110064,8.31357156,18.000,23.250,-1.202,-0.087,5.000,True
2026-09-09 13:22:23.30+00:00,0,47.05109854,8.31357275,18.000,23.300,-1.206,-0.052,5.000,True
2026-09-09 13:22:23.35+00:00,0,47.05109644,8.31357392,18.000,23.350,-1.209,-0.035,5.000,True
2026-09-09 13:22:23.40+00:00,0,47.05109434,8.31357509,18.000,23.400,-1.210,0.000,5.000,True
2026-09-09 13:22:23.45+00:00,0,47.05109223,8.31357626,18.000,23.450,-1.210,0.017,5.000,True
2026-09-09 13:22:23.50+00:00,0,47.05109013,8.31357742,18.000,23.500,-1.210,0.052,5.000,True
2026-09-09 13:22:23.55+00:00,0,47.05108803,8.31357859,18.000,23.550,-1.207,0.070,5.000,True
2026-09-09 13:22:23.60+00:00,0,47.05108593,8.31357976,18.000,23.600,-1.203,0.105,5.000,True
2026-09-09 13:22:23.65+00:00,0,47.05108383,8.31358095,18.000,23.650,-1.198,0.122,5.000,True
2026-09-09 13:22:23.70+00:00,0,47.05108173,8.31358215,18.000,23.700,-1.192,0.157,5.000,True
2026-09-09 13:22:23.75+00:00,0,47.05107964,8.31358337,18.000,23.750,-1.184,0.175,5.000,True
2026-09-09 13:22:23.80+00:00,0,47.05107756,8.31358461,18.000,23.800,-1.175,0.192,5.000,True
2026-09-09 13:22:23.85+00:00,0,47.05107549,8.31358588,18.000,23.850,-1.166,0.192,5.000,True
2026-09-09 13:22:23.90+00:00,0,47.05107342,8.31358718,18.000,23.900,-1.156,0.192,5.000,True
2026-09-09 13:22:23.95+00:00,0,47.05107136,8.31358851,18.000,23.950,-1.147,0.192,5.000,True
2026-09-09 13:22:24.00+00:00,0,47.05106931,8.31358987,18.000,24.000,-1.137,0.192,5.000,True
2026-09-09 13:22:24.05+00:00,0,47.05106727,8.31359126,18.000,24.050,-1.127,0.192,5.000,True
2026-09-09 13:22:24.10+00:00,0,47.05106524,8.31359267,18.000,24.100,-1.118,0.192,5.000,True
2026-09-09 13:22:24.15+00:00,0,47.05106322,8.31359412,18.000,24.150,-1.108,0.192,5.000,True
2026-09-09 13:22:24.20+00:00,0,47.05106121,8.31359559,18.000,24.200,-1.099,0.192,5.000,True
2026-09-09 13:22:24.25+00:00,0,47.05105921,8.31359709,18.000,24.250,-1.089,0.192,5.000,True
2026-09-09 13:22:24.30+00:00,0,47.05105721,8.31359862,18.000,24.300,-1.079,0.192,5.000,True
2026-09-09 13:22:24.35+00:00,0,47.05105523,8.31360017,18.000,24.350,-1.070,0.192,5.000,True
